symbol,year,close,ret,vol,maxdd,divs,div_yield,momentum,eps,price_date,return_basis,dividend_unit,source
2030,2026,50.75,-0.001967,0.350415,-0.185185,0.0,0.0,-0.174797,,,,,
2040,2015,19.7132,-0.415157,0.285658,-0.47302,0.7502,2.2256,-0.462242,,,,,
2040,2016,14.6997,-0.251283,0.374906,-0.481744,1.0003,5.0947,-0.011541,,,,,
2040,2017,12.1798,-0.178819,0.250268,-0.359537,0.5001,3.3719,-0.118476,,,,,
2040,2018,10.6616,-0.126292,0.335519,-0.340336,0.0,0.0,-0.129552,,,,,
2040,2019,19.8808,0.864712,0.321469,-0.184136,0.0,0.0,0.764849,,,,,
2040,2020,26.2975,0.313699,0.493991,-0.506897,0.0,0.0,0.240621,,,,,
2040,2021,40.7717,0.583426,0.301976,-0.236527,0.6,2.3302,0.528095,,,,,
2040,2022,21.7274,-0.47566,0.319453,-0.504936,1.0,2.4133,-0.488449,1.744,,,,
2040,2023,21.3118,-0.034349,0.284425,-0.354622,0.4,1.8124,-0.110988,-2.33,,,,
2040,2024,32.9733,0.525045,0.316081,-0.176509,0.0,0.0,0.587523,-0.72,,,,
2040,2025,26.7755,-0.204299,0.342376,-0.307172,0.5,1.4859,-0.22218,1.81,,,,
2040,2026,25.48,-0.060795,0.246455,-0.229221,0.5,1.843,-0.178121,,,,,
2050,2015,19.6252,-0.310027,0.352969,-0.392689,3.3223,11.6802,-0.322884,,,,,
2050,2016,17.6811,-0.095644,0.407879,-0.402997,2.7685,14.1606,0.514827,,,,,
2050,2017,17.3945,-0.037805,0.282381,-0.294059,0.0,0.0,0.043651,,,,,
2050,2018,13.052,-0.246782,0.352215,-0.382927,2.2148,12.7816,-0.197792,,,,,
2050,2019,16.729,0.281716,0.320165,-0.248555,0.0,0.0,0.040909,,,,,
2050,2020,21.2539,0.248674,0.325138,-0.210037,0.6645,3.9037,0.236293,,,,,
2050,2021,17.0809,-0.170981,0.181119,-0.289294,1.6611,8.0622,-0.134206,,,,,
2050,2022,14.961,-0.119978,0.254811,-0.325641,0.443,2.6056,-0.179334,3.0786,,,,
2050,2023,22.0087,0.439603,0.345914,-0.191765,1.4618,9.5617,0.364219,3.7415,,,,
2050,2024,34.3755,0.535256,0.380703,-0.305892,0.0,0.0,0.244538,40.0982,,,,
2050,2025,20.5035,-0.391944,0.323148,-0.457538,0.0,0.0,-0.429948,2.93,,,,
2050,2026,25.92,0.254431,0.305461,-0.156667,1.7,8.2274,0.103379,,,,,
2060,2015,10.61,-0.602774,0.340031,-0.615187,1.0,3.7439,-0.608388,,,,,
2060,2016,17.45,0.654028,0.387982,-0.245498,0.0,0.0,1.146372,,,,,
2060,2017,16.46,-0.064773,0.307517,-0.338624,0.0,0.0,0.000608,,,,,
2060,2018,15.12,-0.06087,0.273296,-0.370059,0.0,0.0,-0.044248,,,,,
2060,2019,13.68,-0.101183,0.23373,-0.438856,0.0,0.0,-0.136364,,,,,
2060,2020,13.68,-0.004367,0.368182,-0.396377,0.0,0.0,0.070423,,,,,
2060,2021,19.96,0.480712,0.302475,-0.26406,0.0,0.0,0.480712,,,,,
2060,2022,12.36,-0.384462,0.327089,-0.56778,0.0,0.0,-0.442238,1.0,,,,
2060,2023,12.38,0.003241,0.241178,-0.283887,0.0,0.0,-0.052067,0.3,,,,
2060,2024,10.16,-0.180645,0.238561,-0.326613,0.0,0.0,-0.131624,-0.04,,,,
2060,2025,9.22,-0.088933,0.237785,-0.245777,0.0,0.0,-0.088933,-2.64,,,,
2060,2026,8.89,-0.028415,0.285038,-0.209692,0.0,0.0,-0.233621,,,,,
2070,2015,26.7901,-0.02159,0.279161,-0.36233,1.5,5.4782,-0.214137,,,,,
2070,2016,33.9896,0.251399,0.37897,-0.331551,1.0,3.6817,0.75071,,,,,
2070,2017,25.7841,-0.230092,0.174428,-0.299154,1.0,2.986,-0.218427,,,,,
2070,2018,26.4324,0.0117,0.197925,-0.138164,1.5,5.7413,0.060373,,,,,
2070,2019,25.4102,-0.033743,0.19278,-0.181995,1.0,3.8026,0.009393,,,,,
2070,2020,37.2404,0.452249,0.377425,-0.214408,0.5,1.9498,0.408707,,,,,
2070,2021,38.1809,0.043894,0.27811,-0.395695,1.0,2.7341,0.04254,,,,,
2070,2022,21.5131,-0.432945,0.271089,-0.474364,0.6,1.5815,-0.450512,-1.38,,,,
2070,2023,37.3368,0.726028,0.445001,-0.374157,0.0,0.0,0.627907,-0.42,,,,
2070,2024,31.5585,-0.160315,0.341929,-0.381406,0.0,0.0,-0.154762,0.21,,,,
2070,2025,25.7406,-0.185625,0.30591,-0.346087,0.0,0.0,-0.232401,1.54,,,,
2070,2026,30.32,0.173401,0.310369,-0.16817,0.35,1.3545,0.030765,,,,,
2080,2015,16.9991,-0.175191,0.241779,-0.283186,1.4,6.7929,-0.18525,,,,,
2080,2016,22.9682,0.358087,0.301457,-0.26087,0.9,5.3216,0.807448,,,,,
2080,2017,22.3388,-0.033244,0.247792,-0.253229,1.75,7.5735,-0.115577,,,,,
2080,2018,21.3311,-0.0404,0.124637,-0.182386,1.6,7.1978,-0.0404,,,,,
2080,2019,25.7149,0.201221,0.147172,-0.151381,2.6,12.1454,0.152024,,,,,
2080,2020,25.382,-0.016129,0.156368,-0.142636,0.0,0.0,-0.03481,,,,,
2080,2021,46.2078,0.83251,0.311446,-0.144695,1.25,4.9573,0.83251,,,,,
2080,2022,46.5243,0.008712,0.355067,-0.267344,2.6,5.6372,0.033547,2.85,,,,
2080,2023,61.99,0.319684,0.30617,-0.203081,1.0,2.1289,0.332422,3.03,,,,
2080,2024,96.1006,0.568715,0.291803,-0.123693,2.1,3.428,0.477357,3.32,,,,
2080,2025,91.1233,-0.053638,0.268424,-0.397102,2.25,2.3367,-0.063784,3.32,,,,
2080,2026,63.75,-0.287624,0.287203,-0.34543,2.65,2.9613,-0.200937,,,,,
2081,2021,69.5303,-0.097232,0.291286,-0.320148,1.0714,1.3911,,,,,,
2081,2022,97.2026,0.39255,0.30607,-0.165202,2.1429,3.0699,0.327961,3.0714,,,,
2081,2023,134.9959,0.361463,0.267697,-0.257485,0.0,0.0,0.315217,4.0,,,,
2081,2024,146.4315,0.052104,0.394218,-0.298999,0.0,0.0,0.002865,6.57,,,,
2081,2025,132.7222,-0.094829,0.256012,-0.247331,1.5,1.023,-0.153445,7.31,,,,
2081,2026,98.2,-0.254567,0.266624,-0.254567,1.75,1.3284,-0.271484,,,,,
2082,2021,82.7046,0.051314,0.409844,-0.054726,0.0,0.0,,,2021-12-30,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2082,2022,150.425,0.797425,0.482983,-0.290393,0.7624,0.9109,0.777509,2.089,2022-12-29,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2082,2023,255.5988,0.66629,0.299881,-0.190123,0.8218,0.5357,0.528128,2.2519,2023-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2082,2024,400.4646,0.570436,0.446646,-0.309038,0.4464,0.1751,0.545311,2.38,2024-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2082,2025,181.3764,-0.549777,0.38496,-0.587776,0.0,0.0,-0.526808,2.47,2025-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2082,2026,190.0,0.035021,0.366145,-0.185224,0.46,0.2506,-0.106712,,2026-09-08,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2090,2015,13.3037,-0.309439,0.358102,-0.48705,0.6,3.1144,-0.452632,,,,,
2090,2016,11.4695,-0.136257,0.392281,-0.455128,0.6,4.5185,0.2644,,,,,
2090,2017,11.1683,-0.044295,0.238682,-0.273755,0.5,4.2787,-0.084963,,,,,
2090,2018,10.772,-0.040129,0.231801,-0.241611,0.0,0.0,-0.029221,,,,,
2090,2019,12.6098,0.176507,0.205333,-0.15956,0.4,3.7321,0.147576,,,,,
2090,2020,26.7107,1.090544,0.484315,-0.389595,0.35,2.7393,0.682216,,,,,
2090,2021,43.7772,0.687233,0.379979,-0.374101,0.6,2.3125,0.627296,,,,,
2090,2022,22.22,-0.501295,0.420763,-0.577091,1.0,2.2444,-0.540891,-0.2,,,,
2090,2023,23.44,0.022688,0.261148,-0.319931,0.0,0.0,-0.045603,0.16,,,,
2090,2024,21.74,-0.086555,0.268738,-0.280272,0.0,0.0,-0.08115,-0.4,,,,
2090,2025,15.15,-0.313237,0.321292,-0.388225,0.0,0.0,-0.325467,-0.97,,,,
2090,2026,13.38,-0.136774,0.292562,-0.212176,0.0,0.0,-0.34668,,,,,
2100,2015,26.0464,-0.266857,0.370376,-0.495381,0.0,0.0,-0.394811,,,,,
2100,2016,25.7825,-0.016647,0.500749,-0.51405,0.0,0.0,0.157175,,,,,
2100,2017,20.9102,-0.20155,0.281348,-0.324627,0.0,0.0,-0.21673,,,,,
2100,2018,16.9312,-0.18155,0.325039,-0.365759,0.0,0.0,-0.128527,,,,,
2100,2019,13.9875,-0.16078,0.297359,-0.408982,0.0,0.0,-0.124523,,,,,
2100,2020,60.3392,3.093939,0.626076,-0.270636,0.0,0.0,3.192102,,,,,
2100,2021,56.7345,-0.05974,0.438128,-0.509852,0.0,0.0,-0.135006,,,,,
2100,2022,25.6,-0.539878,0.451395,-0.575468,0.0,0.0,-0.557335,1.0,,,,
2100,2023,42.05,0.589792,0.336702,-0.282366,0.0,0.0,0.337043,0.91,,,,
2100,2024,38.45,-0.084524,0.360361,-0.320841,0.0,0.0,-0.056442,0.2,,,,
2100,2025,20.64,-0.463896,0.30812,-0.516129,0.0,0.0,-0.478129,-2.02,,,,
2100,2026,22.83,0.094439,0.369941,-0.231983,0.0,0.0,-0.167396,,,,,
2110,2015,74.3464,-0.17754,0.323455,-0.372302,0.0,0.0,-0.27109,,,,,
2110,2016,58.491,-0.211212,0.552197,-0.464968,0.0,0.0,-0.087481,,,,,
2110,2017,55.5906,-0.049587,0.040553,-0.065041,0.0,0.0,0.0,,,,,
2110,2018,101.0815,0.81832,0.901329,-0.405483,0.0,0.0,0.81832,,,,,
2110,2019,100.2876,-0.005249,0.360247,-0.402,0.0,0.0,-0.202105,,,,,
2110,2020,160.7669,0.458333,0.55584,-0.601688,0.0,0.0,0.57075,,,,,
2110,2021,105.4847,-0.333788,0.29924,-0.454599,0.0,0.0,-0.33036,,,,,
2110,2022,57.1541,-0.464757,0.225613,-0.496362,0.0,0.0,-0.472236,-25.04,,,,
2110,2023,57.2,0.000803,0.00081,0.0,0.0,0.0,0.000803,2.67,,,,
2110,2024,101.0,0.765734,0.485645,-0.408911,0.0,0.0,0.765734,7.3,,,,
2110,2025,140.0,0.356589,0.401417,-0.192794,0.0,0.0,0.081917,30.26,,,,
2110,2026,183.5,0.305121,0.346267,-0.186842,0.0,0.0,0.1854,,,,,
2120,2015,9.5559,-0.178354,0.342781,-0.415714,0.36,3.0954,-0.298289,,,,,
2120,2016,8.4895,-0.108984,0.404848,-0.440353,0.0,0.0,0.387615,,,,,
2120,2017,9.8711,0.065852,0.298365,-0.222775,0.2083,2.2495,-0.002181,,,,,
2120,2018,9.4394,-0.026784,0.219061,-0.25889,0.2083,2.1479,-0.029985,,,,,
2120,2019,10.219,0.101315,0.211669,-0.168803,0.2083,2.2452,-0.00788,,,,,
2120,2020,14.2742,0.402944,0.436234,-0.402439,0.2083,2.0476,0.262834,,,,,
2120,2021,36.0329,1.609956,0.490343,-0.25139,0.2083,1.509,1.532377,,,,,
2120,2022,20.6803,-0.429675,0.434859,-0.52174,0.625,1.7236,-0.441934,2.0,,,,
2120,2023,26.9908,0.227295,0.283628,-0.229385,0.5,2.2735,0.137493,2.52,,,,
2120,2024,33.9177,0.239337,0.332621,-0.272648,1.0,3.654,0.214258,5.0,,,,
2120,2025,16.93,-0.50014,0.308381,-0.531496,1.0,2.9525,-0.5099,-2.75,,,,
2120,2026,16.91,-0.030946,0.259233,-0.191537,0.0,0.0,-0.333202,,,,,
2130,2015,41.8074,-0.059333,0.387331,-0.478554,,,-0.179651,,,,,
2130,2016,30.3704,-0.259393,0.498327,-0.507846,,,0.274876,,,,,
2130,2017,29.6889,-0.050237,0.32647,-0.381467,,,-0.067907,,,,,
2130,2018,24.2963,-0.183267,0.218354,-0.24502,,,-0.100877,,,,,
2130,2019,24.2963,0.004902,0.177912,-0.181102,,,-0.063927,,,,,
2130,2020,42.0741,0.721212,0.455842,-0.292763,,,0.624714,,,,,
2130,2021,59.8519,0.440799,0.382009,-0.388781,,,0.420535,,,,,
2130,2022,30.637,-0.49064,0.308776,-0.524263,,,-0.487611,-1.85,,,,
2130,2023,33.6593,0.025271,0.264014,-0.2934,,,-0.038917,-1.1973,,,,
2130,2024,29.6,-0.122144,0.39049,-0.398121,,,-0.159091,-0.99,,,,
2130,2025,12.0,-0.600666,0.54039,-0.671404,,,-0.605263,-4.84,,,,
2130,2026,16.05,0.3375,0.417307,-0.279537,,,-0.445021,,,,,
2140,2015,12.34,-0.157679,0.368857,-0.437642,,,-0.274118,,,,,
2140,2016,11.65,-0.04898,0.384654,-0.38251,,,0.150049,,,,,
2140,2017,12.08,0.010879,0.300955,-0.355623,,,-0.263415,,,,,
2140,2018,9.95,-0.189739,0.181081,-0.252033,,,-0.097096,,,,,
2140,2019,11.24,0.126253,0.198172,-0.162162,,,0.110672,,,,,
2140,2020,19.8,0.755319,0.396989,-0.298921,,,0.630972,,,,,
2140,2021,20.34,0.038815,0.297373,-0.353846,,,0.099459,,,,,
2140,2022,14.12,-0.305801,0.306343,-0.392439,,,-0.327619,-0.5111,,,,
2140,2023,15.6,0.086351,0.301637,-0.360976,,,0.042781,-2.49,,,,
2140,2024,15.14,-0.031969,0.444162,-0.531271,,,-0.196391,-1.78,,,,
2140,2025,12.81,-0.159449,0.258462,-0.358407,,,-0.239311,3.57,,,,
2140,2026,9.57,-0.25814,0.258507,-0.29845,,,-0.243478,,,,,
2150,2015,19.0974,-0.1595,0.280928,-0.395231,2.7,11.883,-0.305763,,,,,
2150,2016,15.6305,-0.175584,0.383756,-0.388938,1.75,9.2302,0.278726,,,,,
2150,2017,17.4213,0.09531,0.190182,-0.157647,1.0,6.2872,0.09531,,,,,
2150,2018,15.2478,-0.119752,0.158107,-0.197005,0.5,2.8865,-0.093811,,,,,
2150,2019,15.5633,0.020693,0.124487,-0.13617,0.75,4.9187,0.003961,,,,,
2150,2020,24.1029,0.546945,0.424936,-0.307443,0.0,0.0,0.529642,,,,,
2150,2021,38.7761,0.660377,0.379434,-0.262983,0.0,0.0,0.456954,,,,,
2150,2022,29.5981,-0.256959,0.368854,-0.388557,1.0,2.5104,-0.26953,3.17,,,,
2150,2023,37.1819,0.237339,0.290779,-0.238788,1.0,3.3278,0.173795,1.46,,,,
2150,2024,52.5692,0.413837,0.314007,-0.149068,2.0,5.379,0.335383,2.94,,,,
2150,2025,34.7405,-0.343979,0.273449,-0.390038,0.5,0.9442,-0.355757,2.54,,,,
2150,2026,38.68,0.088819,0.217182,-0.093684,0.75,2.1112,-0.034765,,,,,
2160,2015,131.4825,-0.321673,0.275589,-0.400673,0.0,0.0,-0.399327,,,,,
2160,2016,128.1204,-0.033158,0.348214,-0.421107,6.5685,4.9568,0.247046,,,,,
2160,2017,129.664,0.02439,0.360536,-0.394048,0.0,0.0,0.142857,,,,,
2160,2018,90.1474,-0.291262,0.195628,-0.382318,0.0,0.0,-0.272727,,,,,
2160,2019,70.4718,-0.21826,0.411573,-0.463522,0.0,0.0,-0.372027,,,,,
2160,2020,70.5696,-0.014058,0.43436,-0.464075,0.0,0.0,-0.063415,,,,,
2160,2021,57.9447,-0.139423,0.411787,-0.490675,0.0,0.0,-0.212148,,,,,
2160,2022,32.5,-0.440995,0.423574,-0.517814,0.0,0.0,-0.434699,-0.2913,,,,
2160,2023,60.2,0.840979,0.477667,-0.320561,0.0,0.0,0.414806,-3.94,,,,
2160,2024,28.35,-0.571752,0.847633,-0.710393,0.0,0.0,-0.603496,9.92,,,,
2160,2025,15.73,-0.442199,0.326206,-0.519231,0.0,0.0,-0.477409,-1.75,,,,
2160,2026,13.11,-0.190741,0.316048,-0.273168,0.0,0.0,-0.393056,,,,,
2170,2015,11.6261,-0.152353,0.399858,-0.420165,0.0,0.0,-0.386809,,,,,
2170,2016,15.8135,0.37931,0.474824,-0.323012,0.0,0.0,0.73605,,,,,
2170,2017,18.109,0.124011,0.334396,-0.337931,1.0,6.2069,0.081218,,,,,
2170,2018,16.5446,-0.075974,0.315627,-0.437059,0.0,0.0,-0.013185,,,,,
2170,2019,25.5056,0.538462,0.295958,-0.239575,0.0,0.0,0.283148,,,,,
2170,2020,40.0013,0.578859,0.424251,-0.391018,0.0,0.0,0.616838,,,,,
2170,2021,46.7198,0.194617,0.290505,-0.213843,1.0,2.557,0.150835,,,,,
2170,2022,33.0806,-0.289304,0.383116,-0.548669,1.5,3.2226,-0.368009,1.31,,,,
2170,2023,35.8336,0.070292,0.265571,-0.288,0.0,0.0,-0.013448,-1.61,,,,
2170,2024,34.0131,-0.072639,0.241726,-0.224622,0.0,0.0,-0.131519,-0.73,,,,
2170,2025,25.5238,-0.244657,0.228243,-0.275078,2.25,6.6586,-0.230501,-12.05,,,,
2170,2026,27.12,0.046273,0.350278,-0.202491,1.5,5.7869,-0.177372,,,,,
2180,2015,33.5899,-0.174577,0.34864,-0.402984,1.0,2.4574,-0.333969,,,,,
2180,2016,34.5872,-0.00043,0.460971,-0.460581,3.0,8.67,0.402709,,,,,
2180,2017,32.4,-0.081303,0.198106,-0.173375,1.0,2.8355,-0.091316,,,,,
2180,2018,34.75,0.077519,0.230946,-0.167336,0.0,0.0,0.144975,,,,,
2180,2019,28.9,-0.163531,0.178053,-0.254703,0.0,0.0,-0.138599,,,,,
2180,2020,59.9,1.010067,0.487379,-0.266582,0.0,0.0,1.020236,,,,,
2180,2021,52.7,-0.086655,0.288008,-0.350649,0.0,0.0,-0.1202,,,,,
2180,2022,34.85,-0.337452,0.289481,-0.44967,0.0,0.0,-0.394965,0.85,,,,
2180,2023,54.8,0.559033,0.334819,-0.224265,0.0,0.0,0.423377,1.04,,,,
2180,2024,44.5,-0.201077,0.286035,-0.280303,0.0,0.0,-0.184982,0.08,,,,
2180,2025,30.46,-0.323862,0.260986,-0.361976,0.0,0.0,-0.330549,-1.66,,,,
2180,2026,36.68,0.202623,0.271453,-0.235808,0.0,0.0,0.029759,,,,,
2190,2015,9.3367,-0.018372,0.363189,-0.363992,0.4167,4.3807,-0.178856,,,,,
2190,2016,9.8191,0.053825,0.391495,-0.349044,0.4167,4.4718,0.431168,,,,,
2190,2017,9.0309,-0.118714,0.191194,-0.247547,0.0,0.0,-0.115871,,,,,
2190,2018,8.7539,-0.02727,0.290217,-0.320465,0.3,3.3336,0.000874,,,,,
2190,2019,16.3077,0.873279,0.24827,-0.145455,0.4,4.5948,0.734874,,,,,
2190,2020,27.8787,0.709544,0.461027,-0.455268,0.6,3.6793,0.4543,,,,,
2190,2021,27.2352,0.014493,0.295745,-0.430598,1.2,4.4699,-0.113384,,,,,
2190,2022,18.5836,-0.332874,0.296983,-0.437128,0.8,2.8719,-0.378405,0.45,,,,
2190,2023,28.9487,0.53061,0.249054,-0.219216,0.8,4.2299,0.411714,0.87,,,,
2190,2024,30.5199,0.069958,0.385882,-0.27875,0.4,1.4023,0.002051,-0.01,,,,
2190,2025,30.4793,0.008121,0.38098,-0.299169,0.8,2.646,-0.108579,1.19,,,,
2190,2026,40.1,0.313961,0.364777,-0.176282,0.8,2.6214,0.188967,,,,,
2200,2015,2.0742,-0.333333,0.337388,-0.433259,0.0,0.0,-0.37931,,,,,
2200,2016,2.7196,0.306273,0.498363,-0.416974,0.0,0.0,1.240506,,,,,
2200,2017,1.8776,-0.309604,0.253268,-0.431461,0.0,0.0,-0.268263,,,,,
2200,2018,1.4289,-0.236453,0.255436,-0.357971,0.0,0.0,-0.218487,,,,,
2200,2019,1.9605,0.383948,0.2393,-0.220249,0.0,0.0,0.166362,,,,,
2200,2020,2.7564,0.419304,0.468917,-0.321918,0.0,0.0,0.346847,,,,,
2200,2021,2.529,-0.052934,0.375275,-0.430769,0.0,0.0,-0.180279,,,,,
2200,2022,1.5365,-0.392467,0.318235,-0.531782,0.0,0.0,-0.413146,-0.042,,,,
2200,2023,4.9014,2.174129,0.428785,-0.162626,0.0,0.0,2.005889,0.528,,,,
2200,2024,7.0179,0.45,0.41606,-0.232168,0.0,0.0,0.363433,0.672,,,,
2200,2025,3.6967,-0.473243,0.325158,-0.553395,0.09,1.2824,-0.504946,0.44,,,,
2200,2026,5.34,0.432412,0.389582,-0.207407,0.136,3.6481,0.102033,,,,,
2210,2015,7.14,-0.341936,0.379552,-0.484477,,,-0.475,,,,,
2210,2016,6.2,-0.132867,0.400235,-0.356643,,,0.196911,,,,,
2210,2017,17.64,2.15,4.088309,-0.366071,,,2.834783,,,,,
2210,2018,27.15,0.569364,0.384163,-0.245161,,,0.722716,,,,,
2210,2019,23.62,-0.128413,0.26721,-0.395789,,,-0.151885,,,,,
2210,2020,33.3,0.411017,0.511202,-0.411852,,,0.395641,,,,,
2210,2021,32.25,-0.009217,0.331752,-0.380808,,,-0.018265,1.183,,,,
2210,2022,33.0,0.021672,0.378577,-0.34555,,,-0.231665,1.574,,,,
2210,2023,32.1,-0.036036,0.198616,-0.189959,,,-0.048889,-6.67,,,,
2210,2024,27.9,-0.130841,0.255707,-0.343912,,,-0.160902,0.498,,,,
2210,2025,24.31,-0.136412,0.291978,-0.361067,,,-0.215806,,,,,
2210,2026,18.74,-0.218841,0.205363,-0.221114,,,-0.307465,,,,,
2220,2015,22.2126,-0.154779,0.332543,-0.446291,0.4694,1.7861,-0.311716,,,,,
2220,2016,21.902,-0.02915,0.470678,-0.456695,0.9388,4.1614,0.312641,,,,,
2220,2017,18.6144,-0.158796,0.221206,-0.260848,0.4694,2.1213,-0.165621,,,,,
2220,2018,16.3164,-0.097407,0.199645,-0.198633,0.2347,1.2983,-0.05682,,,,,
2220,2019,14.3449,-0.113689,0.210838,-0.28973,0.0,0.0,-0.131818,,,,,
2220,2020,31.5438,1.140127,0.525296,-0.357576,0.0,0.0,1.13198,,,,,
2220,2021,25.65,-0.164464,0.358113,-0.4246,0.0,0.0,-0.169543,,,,,
2220,2022,16.92,-0.337769,0.339567,-0.483934,0.0,0.0,-0.39246,-1.1,,,,
2220,2023,19.86,0.165493,0.284797,-0.285971,0.0,0.0,0.071197,-0.89,,,,
2220,2024,17.72,-0.09776,0.287219,-0.302545,0.0,0.0,-0.055437,-1.14,,,,
2220,2025,13.43,-0.262088,0.345795,-0.312026,0.0,0.0,-0.263706,-0.63,,,,
2220,2026,12.21,-0.112645,0.290065,-0.238063,0.0,0.0,-0.319018,,,,,
2222,2019,21.5515,0.001421,0.302481,-0.075,0.0,0.0,,,2019-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2020,22.1353,0.031478,0.223535,-0.209104,0.9332,4.3487,0.056497,,2020-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2021,23.5455,0.068286,0.09634,-0.078457,1.163,5.2765,0.036975,,2021-12-30,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2022,23.8237,0.018929,0.227355,-0.269833,0.8722,3.7303,0.064866,2.47,2022-12-29,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2023,28.2252,0.173782,0.139691,-0.066265,1.5156,6.3027,0.218505,1.87,2023-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2024,25.6281,-0.093385,0.116716,-0.173225,1.926,6.8134,-0.110621,1.63,2024-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2025,22.9434,-0.104757,0.147052,-0.148265,1.3248,5.1693,-0.078415,1.44,2025-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2222,2026,26.06,0.133461,0.152658,-0.054802,1.0179,4.4273,0.185844,,2026-09-08,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
2230,2015,3.0564,0.090587,0.378372,-0.379651,0.375,13.3809,-0.110001,,,,,
2230,2016,2.3603,-0.245754,0.35609,-0.479258,0.4125,13.1814,-0.030562,,,,,
2230,2017,2.1451,-0.104934,0.208621,-0.249799,0.2625,10.9532,-0.042207,,,,,
2230,2018,2.1587,0.009499,0.205397,-0.218837,0.0938,4.3841,0.011081,,,,,
2230,2019,2.2229,0.033064,0.213481,-0.176634,0.0,0.0,-0.010113,,,,,
2230,2020,3.2398,0.435908,0.362681,-0.229862,0.0,0.0,0.39243,,,,,
2230,2021,3.1846,0.016421,0.229023,-0.266589,0.05,1.5958,0.000147,,,,,
2230,2022,2.5257,-0.20691,0.255947,-0.327913,0.05,1.57,-0.234104,0.1,,,,
2230,2023,4.1961,0.667652,0.310436,-0.252485,0.05,1.9871,0.630189,0.22,,,,
2230,2024,9.0997,1.134034,0.463595,-0.245439,0.05,1.1726,0.968153,0.35,,,,
2230,2025,6.333,-0.312211,0.371452,-0.418612,0.05,0.543,-0.389066,0.4,,,,
2230,2026,7.78,0.205918,0.355436,-0.19109,0.1,1.55,0.059845,,,,,
2240,2015,27.258,-0.31215,0.333864,-0.520813,2.0,5.047,-0.418886,,,,,
2240,2016,27.925,0.016661,0.355185,-0.378304,2.0,7.2814,0.172933,,,,,
2240,2017,25.8981,-0.06959,0.18741,-0.184702,2.0,7.1851,-0.066579,,,,,
2240,2018,17.4,-0.335547,0.18926,-0.385954,1.0,3.8187,-0.302196,,,,,
2240,2019,18.16,0.022523,0.215973,-0.240854,0.0,0.0,-0.023656,,,,,
2240,2020,20.76,0.125813,0.428366,-0.424103,0.0,0.0,-0.03352,,,,,
2240,2021,27.75,0.373762,0.365368,-0.386946,0.0,0.0,0.325215,,,,,
2240,2022,15.9,-0.427027,0.311483,-0.497569,0.0,0.0,-0.451724,-2.97,,,,
2240,2023,26.25,0.636534,0.342973,-0.269633,0.0,0.0,0.5681,-4.96,,,,
2240,2024,32.35,0.189338,0.419493,-0.391806,0.0,0.0,0.184982,0.45,,,,
2240,2025,38.3,0.180277,0.45993,-0.364583,0.0,0.0,0.095851,1.68,,,,
2240,2026,28.3,-0.273614,0.32773,-0.407133,0.0,0.0,-0.15015,,,,,
2250,2015,3.8666,-0.443306,0.388266,-0.530272,1.1111,15.9972,-0.494092,,,,,
2250,2016,5.2777,0.361011,0.418174,-0.292419,0.0,0.0,0.690583,,,,,
2250,2017,5.5139,0.041988,0.30738,-0.174603,0.5556,10.4986,-0.017777,,,,,
2250,2018,6.8638,0.231635,0.335594,-0.275748,1.1111,19.9378,0.112711,,,,,
2250,2019,7.6744,0.120629,0.246481,-0.251223,1.6667,24.337,0.052915,,,,,
2250,2020,9.2738,0.203746,0.402868,-0.463796,1.3889,18.028,0.18847,,,,,
2250,2021,10.8946,0.194762,0.298797,-0.278313,1.1111,12.1851,0.224862,,,,,
2250,2022,8.3624,-0.231191,0.329703,-0.47123,2.5,22.9841,-0.273254,0.4556,,,,
2250,2023,8.8243,0.052362,0.242134,-0.197184,1.1111,13.2508,-0.067013,0.1667,,,,
2250,2024,6.7977,-0.235177,0.229724,-0.294758,0.5556,6.2507,-0.185646,0.3,,,,
2250,2025,12.42,0.820555,1.720471,-0.383576,10.25,150.2471,0.704609,-0.15,,,,
2250,2026,12.38,-0.007217,0.289545,-0.208609,0.0,0.0,-0.338901,,,,,
2270,2015,74.7971,-0.066494,0.301257,-0.295684,3.5,4.3682,-0.060766,,,,,
2270,2016,85.3225,0.085574,0.295392,-0.27027,4.0,5.0893,0.148512,,,,,
2270,2017,93.4309,0.090652,0.187817,-0.117187,6.0,7.004,0.172744,,,,,
